CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,Latitude,Longitude,BriefFacts
443,FIR202600443,CASE202600443,2026-06-07,247,26,1,2,15,44,5,8,2026-06-07 16:30:31,2026-06-07 20:31:31,2026-06-07 22:02:31,15.440496,77.246076,"On 7th June 2026 at approximately 16:30 hours, a public nuisance incident was reported at Bengaluru Rural North Police Station, Bengaluru Rural district. The complainant Patrick Chakraborty reported that the accused Urmi Devan had created a disturbance in the public area by playing loud music from her vehicle without proper authorization. The victim William Garde suffered"
444,FIR202600444,CASE202600444,2026-04-26,149,138,3,1,5,13,1,41,2026-04-26 10:59:20,2026-04-26 18:31:20,2026-04-26 19:51:20,14.1874,78.630025,"On 26th April 2026 at approximately 10:59:20 am, Raichur East Police Station received a complaint from Naksh Prakash regarding the intentional murder of his wife Falguni Mall by her husband Praneel Gade. The accused and victim were known to each other, and the crime is believed to have occurred at their residential premises in Raichur."
445,FIR202600445,CASE202600445,2025-10-08,138,79,3,1,5,14,5,22,2025-10-07 14:34:10,2025-10-08 01:07:10,2025-10-08 01:55:10,15.953387,75.688382,"On 7th October 2025 at approximately 14:34:10 hours, a murder occurred at a residential complex in Davanagere East Police Station jurisdiction. The victim Chaaya Bhalla and Bhavani Johal were found dead with multiple stab wounds inside their residence. The complainant Sara Shere reported that she heard loud screams coming from the residence and upon"
446,FIR202600446,CASE202600446,2025-12-23,217,140,3,2,15,44,3,41,2025-12-23 10:13:11,2025-12-23 14:23:11,2025-12-23 16:11:11,14.146039,78.603844,"On 23rd December 2025 at approximately 10:13 AM, a complaint was filed by Xavier Kala regarding a public nuisance created by Krishna Raj, Kalpit Narang and Tanveer Tank at Raichur North Police Station, Raichur district. According to the complainant, the accused individuals had created a disturbance in the public area by playing loud"
447,FIR202600447,CASE202600447,2025-07-22,472,139,2,2,4,12,1,41,2025-07-21 21:15:41,2025-07-22 07:47:41,2025-07-22 08:13:41,14.131278,78.606044,"On 21st July 2025 at around 9:15 PM, Avi Chanda, a resident of Raichur West Police Station, filed a complaint against Ishwar Bera and Saumya Bala for committing fraud and investment scam. The complainant had invested a significant amount of money with the accused, who promised unrealistic returns. However, the accused"
448,FIR202600448,CASE202600448,2026-03-14,85,51,1,1,7,21,3,15,2026-03-13 14:40:59,2026-03-14 00:19:59,2026-03-14 00:30:59,16.455122,75.574496,"On March 13th, 2026 at approximately 2:40 PM, Brinda Dhillon filed a complaint with Bidar West Police Station regarding the kidnapping of Henry Dubey and Niharika Nath by Warda Talwar, Dayamai Gala, and David Kaul. The victims were last seen at a shopping mall in Bidar where they were"
449,FIR202600449,CASE202600449,2025-08-22,54,7,1,2,1,3,1,2,2025-08-21 22:25:06,2025-08-22 05:53:06,2025-08-22 06:46:06,16.657473,77.078581,"On 21st August 2025 at approximately 10:45 PM, Ballari East Police Station received a complaint from Ijaya Salvi regarding the theft of her mobile phone. The complainant stated that she had left her phone unattended for a brief moment while attending to an emergency situation and upon returning, it was found missing. Further investigation revealed that the accused, Frado B"
450,FIR202600450,CASE202600450,2026-04-30,441,1,2,2,4,12,1,1,2026-04-30 14:58:17,2026-04-30 20:24:17,2026-04-30 21:53:17,16.0218,74.141214,"On 30th April 2026 at approximately 14:58 hours, a complaint was filed by Shamesh Pandey at Bagalkote Town Police Station regarding an investment scam committed by Lila Karnik. The victim, Wahab Batra, had invested a significant amount of money with Karnik, who promised unrealistic returns. However, the investment turned"
451,FIR202600451,CASE202600451,2026-01-10,500,40,2,1,7,19,5,9,2026-01-09 23:48:45,2026-01-10 12:27:45,2026-01-10 12:47:45,15.608656,77.739668,"On 9th January 2026 at approximately 11:48 PM, a kidnapping incident occurred at Banashankari Police Station in Bengaluru Urban district. The complainant, Damini Chakraborty, reported that her 5-year-old daughter, Ekani Borah, was abducted by two individuals, Lakshmi Parsa and Yashasvi Vala."
452,FIR202600452,CASE202600452,2025-06-30,234,37,2,1,10,28,3,13,2025-06-30 04:43:20,2025-06-30 13:55:20,2025-06-30 14:45:20,15.605776,77.730484,"On 30th June 2025 at around 4:43 am, Vrinda Dash (complainant) lodged a complaint at Indiranagar Police Station, Bengaluru Urban district, regarding dowry harassment against her sister-in-law Ekiya Bir (victim). The accused, Jackson Bansal and Alexander Ramanathan, have been harassing the"
453,FIR202600453,CASE202600453,2025-01-26,218,82,4,2,15,43,4,23,2025-01-25 22:41:44,2025-01-26 04:56:44,2025-01-26 05:01:44,13.351781,78.328362,"On 25th January 2025 at around 10:41 pm, a rioting incident occurred in Dharwad Town Police Station area, Dharwad district. The complainant Rachit Venkataraman reported that the accused Abhiram Bhatnagar and Charita Mani were involved in a violent altercation with the victim Dipta Roy. The accused allegedly attacked the victim with"
454,FIR202600454,CASE202600454,2025-01-17,250,110,4,2,3,7,5,32,2025-01-17 08:01:50,2025-01-17 10:47:50,2025-01-17 12:24:50,13.037192,76.324849,"On January 17, 2025, at approximately 8:01 am, Nathan Varughese filed a complaint with Kodagu West Police Station in Kodagu district regarding an online fraud committed by Nisha Chaudhari. According to the complainant, Charita Chowdhury was targeted and defrauded of a significant amount of money through a phishing scam"
455,FIR202600455,CASE202600455,2025-10-25,162,2,4,1,5,14,4,1,2025-10-25 15:00:54,2025-10-25 16:06:54,2025-10-25 17:55:54,16.012219,74.117745,"On 25th October 2025 at approximately 3:00 pm, a murder occurred in Bagalkote East Police Station's jurisdiction. The victim, Sai Memon (32), was killed by contract killers Saumya Sami (28), Anvi Virk (30), and Tarak Venkatesh (45). Balveer Raja, the complainant"
456,FIR202600456,CASE202600456,2026-01-26,204,142,3,1,13,39,3,42,2026-01-25 22:57:44,2026-01-26 06:44:44,2026-01-26 07:03:44,17.521718,74.046004,"On January 25th, 2026 at around 10:47 PM, a complaint was filed by Dayamai Sharaf regarding an organized crime incident that occurred in Ramanagara Town. The complainant alleged that Lopa Kaul and David Chander were smuggled into the country illegally by Radha Nayak and Logan Chanda, who are accused"
457,FIR202600457,CASE202600457,2025-08-03,134,160,1,2,14,40,2,48,2025-08-02 18:56:45,2025-08-03 01:18:45,2025-08-03 03:17:45,15.10073,74.473689,"On 02nd August 2025 at approximately 18:56hrs, a traffic crime was reported at Udupi Town Police Station in the district of Udupi. The complainant, Brinda Kade, reported that the accused, Oscar Memon, Pavani Rout and Gaurika Lala were driving under the influence of alcohol, causing an accident involving Vasatika Babu and Je"
458,FIR202600458,CASE202600458,2025-10-17,411,111,1,2,6,17,2,32,2025-10-17 18:18:46,2025-10-17 20:43:46,2025-10-17 21:39:46,12.961793,76.258821,"On 17th October 2025 at approximately 6:18 PM, a serious assault took place at Kodagu North Police Station, Kodagu district. The complainant Manan Sibal reported that the accused Balendra Sani physically harmed Rajata Choudhary. Further investigation is underway to determine the circumstances surrounding this incident."
459,FIR202600459,CASE202600459,2025-02-06,470,39,4,1,13,38,2,10,2025-02-06 01:05:13,2025-02-06 03:13:13,2025-02-06 04:47:13,15.636381,77.727925,"On 6th February 2025 at around 1:05 am, Peenya Police Station in Bengaluru Urban received a complaint from Odika Chokshi regarding an organized crime of extortion committed by Triveni Padmanabhan and Ojas Bath against Frado Dugar and Devansh Naidu. According to the complainant, the accused had been demanding money from"
460,FIR202600460,CASE202600460,2024-09-17,408,27,1,1,7,21,4,11,2024-09-17 00:41:04,2024-09-17 11:24:04,2024-09-17 12:25:04,15.67092,77.773164,"On 17th September 2024 at approximately 00:41 hours, a kidnapping incident occurred in Ashok Nagar Police Station jurisdiction, Bengaluru Urban district. The complainant Gautam Naidu reported that his daughter Kritika Kara (age 23) and her friend Advika Dhar (age 25) were forcefully taken away by Urishilla Bar"
461,FIR202600461,CASE202600461,2025-02-14,353,161,1,2,14,42,2,47,2025-02-14 01:33:13,2025-02-14 10:31:13,2025-02-14 11:38:13,15.099269,74.48699,"On February 14, 2025 at approximately 1:33 am, a traffic crime occurred in Udupi East Police Station jurisdiction. The complainant Kamala Bhatti reported that Thomas Dalal was involved in an illegal race on the highway with Anay Zachariah as the accused."
462,FIR202600462,CASE202600462,2025-02-04,404,30,1,1,5,15,3,11,2025-02-03 23:14:48,2025-02-04 00:59:48,2025-02-04 02:55:48,15.643677,77.738707,"On February 3rd, 2025 at approximately 11:14 PM, Hebbal Police Station in Bengaluru Urban received a complaint from Ucchal Dar regarding the murder of his daughter Jhalak Shankar by her husband Ekta Narasimhan and his accomplice Nirja Parikh. The complainant alleges that his daughter was brutally killed by the accused due to their"
463,FIR202600463,CASE202600463,2025-03-11,322,177,2,2,11,32,5,51,2025-03-10 13:08:38,2025-03-10 22:52:38,2025-03-11 00:26:38,11.624125,78.305074,"On March 10, 2025, at approximately 13:08:38 hours, Abhiram Boase, the complainant, reported to Vijayapura South Police Station that Theodore Mandal had committed tax fraud against Arjun Walia. Further investigation revealed that Mandal had falsified financial documents to evade payment of taxes amounting to a total of"
464,FIR202600464,CASE202600464,2025-08-16,443,36,2,1,8,23,4,11,2025-08-16 08:55:57,2025-08-16 12:48:57,2025-08-16 14:38:57,15.630484,77.753355,"On August 16th, at approximately 8:55 am, a drug offense was reported to the HAL Police Station in Bengaluru Urban District. The complainant, Akshay Kapur, alleged that Wazir Sidhu and Rohan Hari were victims of drug trafficking by Janaki Modi and Charvi Kant. Further investigation revealed that the accused had been supplying dru"
465,FIR202600465,CASE202600465,2024-10-31,285,106,1,2,11,31,5,29,2024-10-30 21:34:39,2024-10-31 06:28:39,2024-10-31 07:36:39,14.285799,74.341686,"On 30th October 2024 at approximately 9:34 pm, a complaint was filed by Kevin Narayan regarding money laundering activities conducted by Adya Rao, Isaiah Bail and Dhruv Raman. The trio is accused of using the accounts of Warinder Kata and Isaiah Virk to transfer and convert illegal funds into legitimate ones. The crime was committed"
466,FIR202600466,CASE202600466,2025-01-06,400,70,2,2,6,17,1,21,2025-01-05 19:44:32,2025-01-06 04:58:32,2025-01-06 06:13:32,18.404789,77.985762,"On 5th January, 2025 at approximately 7:44 PM, a serious assault took place at Dakshina Kannada Town Police Station in Dakshina Kannada district. The complainant, Wishi Mand, reported that the accused, Oliver Seshadri, had physically assaulted the victim, Jairaj Talwar, resulting in grievous bodily harm. The incident occurred"
467,FIR202600467,CASE202600467,2025-12-05,477,129,1,1,8,23,5,38,2025-12-05 04:19:36,2025-12-05 12:24:36,2025-12-05 14:18:36,15.856721,77.651668,"On 5th December 2025 at around 4:19 am, a complaint was filed by Girindra Sura at Lashkar Police Station in Mysuru district regarding drug trafficking incident involving Ucchal Ramesh. The accused, Peter Verma, was allegedly found possessing and distributing drugs illegally. Further investigation is underway to ascertain the circumstances surrounding"
468,FIR202600468,CASE202600468,2025-12-14,237,76,4,2,12,36,1,21,2025-12-14 03:56:25,2025-12-14 06:21:25,2025-12-14 07:18:25,18.429646,77.914049,"On 14th December 2025 at around 3:56 AM, a complaint was filed by Bakhshi Mall at Dakshina Kannada Market Police Station regarding illegal encroachment of property belonging to Lajita Parmer and Chaitanya Nath. The accused Tanveer Ganguly and Osha Bumb were identified as the perpetrators who had damaged the property without any"
469,FIR202600469,CASE202600469,2024-09-08,311,166,1,1,13,39,5,49,2024-09-07 11:29:39,2024-09-07 22:48:39,2024-09-08 00:46:39,15.094502,74.889133,"On September 7, 2024 at approximately 11:29:39 AM, a complaint was filed by Chaman Pandya regarding an organized crime incident involving smuggling that occurred in Uttara Kannada East Police Station's jurisdiction. The victim, Fariq Ganguly, reported that he was attacked and injured by Faras Trivedi, who is accused of the crime"
470,FIR202600470,CASE202600470,2025-05-13,21,161,4,2,6,17,1,48,2025-05-12 20:53:32,2025-05-13 01:47:32,2025-05-13 02:50:32,15.079622,74.497734,"On 12th May 2025 at around 8:53 pm, Manya Wagle filed a complaint at Udupi East Police Station in Udupi district, Karnataka, alleging that Onkar Walia was seriously assaulted by Devansh Karnik and Aashi Date. The incident occurred near the old bus stand in Udupi city. Witnesses reported hearing loud"
471,FIR202600471,CASE202600471,2025-08-18,24,168,4,2,12,36,3,49,2025-08-18 03:27:03,2025-08-18 15:55:03,2025-08-18 16:14:03,15.084087,74.897518,"On 18th August 2025 at approximately 3:27 am, a complaint was filed by Shravya Chaudhuri regarding illegal encroachment of land belonging to January Korpal and Kalpit Patla by Anvi De, Isaac Deo, and Rishi Ramanathan. The complainant alleges that the accused have constructed structures on the disputed land without proper authorization, thereby causing"
472,FIR202600472,CASE202600472,2025-05-19,451,160,3,2,6,18,3,48,2025-05-18 18:14:53,2025-05-19 03:47:53,2025-05-19 04:39:53,15.046172,74.467439,"On 18th May 2025 at approximately 6:14 pm, Bhavya Ganesan, the complainant, reported an assault incident that occurred at Naksh Cheema's residence in Udupi Town Police Station jurisdiction. The accused, Isaiah Saha, allegedly physically assaulted Naksh Cheema due to domestic violence issues."
473,FIR202600473,CASE202600473,2024-12-19,153,42,2,2,14,42,4,10,2024-12-19 05:21:38,2024-12-19 07:37:38,2024-12-19 09:00:38,15.609199,77.736803,"On December 19, 2024 at approximately 5:21:38 PM, Koramangala Police Station in Bengaluru Urban received a complaint from Krishna Sodhi regarding an illegal racing incident involving Pavani Nagi. The complainant alleged that Nagi was driving his car at high speeds on the road, endangering the lives of other motorists and pedestri"
474,FIR202600474,CASE202600474,2025-05-22,392,2,4,2,4,11,2,1,2025-05-21 21:47:59,2025-05-22 10:08:59,2025-05-22 10:26:59,15.962561,74.104604,"On 21st May 2025 at approximately 9:47 PM, a fraud incident was reported at Bagalkote East Police Station, Bagalkote district. The complainant, Qabil Shanker, alleged that Yashoda Ray and Noah Chakraborty were defrauded by Harish Nigam and Zarna Tata, who falsely claimed to be ins"
